Provo                                    USA                                      -111.616699   40.266701     77480         0
Pueblo                                   USA                                      -104.633301   38.283298     101240        0
Raleigh                                  USA                                      -78.633301    35.766701     180430        0
Reading                                  USA                                      -75.883301    40.333302     77620         0
Redding                                  USA                                      -122.416702   40.500000     51490         0
Reno                                     USA                                      -119.816704   39.533298     110430        0
Richmond                                 USA                                      -77.449997    37.549999     217700        0
Riverside                                USA                                      -117.366699   33.983299     196750        0
Roanoke                                  USA                                      -79.933296    37.266701     101900        0
Rochester                                USA                                      -77.616699    43.166698     235970        0
Rockford                                 USA                                      -89.000000    42.333302     135760        0
Sacramento                               USA                                      -121.500000   38.650002     323550        0
Saginaw                                  USA                                      -83.916702    43.433300     72479         0
St. Cloud                                USA                                      -81.250000    28.250000     42850         0
St. Louis                                USA                                      -90.199997    38.616699     426300        0
St. Paul                                 USA                                      -93.083298    44.900002     263680        0
Salem                                    USA                                      -70.883301    42.516701     93920         0
Salinas                                  USA                                      -121.666702   36.650002     96960         0
Salt Lake City                           USA                                      -111.916702   40.750000     158440        0
San Antonio                              USA                                      -98.500000    29.500000     914350        0
San Bernardino                           USA                                      -117.300003   34.116699     138620        0
San Diego                                USA                                      -117.166702   32.833302     1015190       0
San Francisco                            USA                                      -121.449997   37.750000     3049000       0
San Jose                                 USA                                      -122.000000   37.333302     712080        0
Santa Ana                                USA                                      -117.900002   33.733299     236780        0
Santa Barbara                            USA                                      -119.683296   34.416698     79290         0
Santa Fe                                 USA                                      -106.000000   35.666698     55980         0
Sarasota                                 USA                                      -82.533302    27.333300     51500         0
Scottsdale                               USA                                      -111.983299   33.450001     111140        0
Scranton                                 USA                                      -75.683296    41.366699     82260         0
Seattle                                  USA                                      -122.333298   47.583302     486200        0
Sharon                                   USA                                      -80.500000    41.299999     16150         0
Sheboygan                                USA                                      -87.733299    43.766701     47410         0
Shreveport                               USA                                      -93.766701    32.500000     220380        0
Sioux City                               USA                                      -96.466698    42.500000     79590         0
Sioux Falls                              USA                                      -96.699997    43.566700     97550         0
Spokane                                  USA                                      -117.416702   47.666698     172890        0
Springfield (Il.)                        USA                                      -89.650002    39.816700     100290        0
Springfield (Ma.)                        USA                                      -72.583298    42.116699     149410        0
Springfield (Mo.)                        USA                                      -93.316704    37.183300     139360        0
Stamford                                 USA                                      -73.533302    41.049999     101080        0
State College                            USA                                      -77.866699    40.799999     34330         0
Sterling Heights                         USA                                      -84.033302    44.033298     111960        0
Stockton                                 USA                                      -121.283302   37.966702     183430        0
Sunnyvale                                USA                                      -122.033302   37.383301     112130        0
Syracuse                                 USA                                      -76.150002    43.049999     160750        0
Tallahassee                              USA                                      -84.316704    30.433300     119450        0
Tempe                                    USA                                      -111.916702   33.416698     136480        0
Terre Haute                              USA                                      -87.400002    39.450001     57920         0
Texarkana                                USA                                      -94.050003    33.433300     33130         0
Topeka                                   USA                                      -95.666702    39.049999     118580        0
Torrance                                 USA                                      -118.333298   33.833302     135570        0
Tucson                                   USA                                      -110.949997   32.250000     358850        0
Tulsa                                    USA                                      -95.966698    36.116699     373750        0
Tuscaloosa                               USA                                      -87.550003    33.200001     73830         0
Tyler                                    USA                                      -95.300003    32.349998     75440         0
Utica                                    USA                                      -75.233299    43.099998     69440         0
Virginia Beach                           USA                                      -75.983299    36.849998     333400        0
Visalia                                  USA                                      -119.300003   36.333302     61550         0
Waco                                     USA                                      -97.083298    31.549999     105220        0
Warren                                   USA                                      -83.033302    42.516701     149800        0
Washington D.C.                          USA                                      -77.000000    38.866699     2026000       1
Waterbury                                USA                                      -73.050003    41.549999     102300        0
Waterloo                                 USA                                      -92.349998    42.500000     70010         0
Wausau                                   USA                                      -89.666702    44.966702     32240         0
W. Palm Beach                            USA                                      -80.083298    26.700001     68570         0
Wheeling                                 USA                                      -80.716698    40.083302     39980         0
Wichita                                  USA                                      -97.333298    37.716702     288870        0
Wichita Falls                            USA                                      -98.500000    33.916698     99940         0
Williamsport                             USA                                      -77.016701    41.299999     31710         0
Wilmington                               USA                                      -77.916702    34.233299     54430         0
Winston-Salem                            USA                                      -80.300003    36.083302     148080        0
Worcester                                USA                                      -71.800003    42.266701     157770        0
Yakima                                   USA                                      -120.500000   46.616699     49370         0
Yonkers                                  USA                                      -73.849998    40.950001     186080        0
York                                     USA                                      -76.733299    39.966702     44430         0
Youngstown                               USA                                      -80.650002    41.099998     104690        0
Yuba City                                USA                                      -121.599998   39.150002     21560         0
Bahia Blanca                             Argentina                                -62.250000    -38.750000    250000        0
Buenos Aires                             Argentina                                -58.500000    -34.666698    250000        1
Cordoba                                  Argentina                                -64.166702    -31.333300    250000        0
Corrientes                               Argentina                                -58.799999    -27.500000    197000        0
Mendoza                                  Argentina                                -68.866699    -32.799999    250000        0
Parana                                   Argentina                                -60.500000    -31.750000    178000        0
Posadas                                  Argentina                                -55.833302    -27.450001    191000        0
Resistencia                              Argentina                                -59.000000    -27.466700    250000        0
Rio Cuarto                               Argentina                                -64.333298    -33.133301    118000        0
Rosario                                  Argentina                                -66.683296    -22.866699    250000        0
Salta                                    Argentina                                -65.466698    -24.766701    302000        0
San Juan                                 Argentina                                -68.516701    -31.549999    250000        0
San Miguel de Tucuman                    Argentina                                -65.250000    -26.783300    250000        0
San Salvador de Jujuy                    Argentina                                -65.800003    -24.166700    148000        0
Santa Fe                                 Argentina                                -60.683300    -31.583300    310000        0
Santiago del Estero                      Argentina                                -64.250000    -27.783300    172000        0
Cochabamba                               Bolivia                                  -66.166702    -17.433300    317251        0
La Paz                                   Bolivia                                  -68.166702    -16.500000    992592        1
Oruro                                    Bolivia                                  -67.133301    -17.983299    178693        0
Potosi                                   Bolivia                                  -65.750000    -19.566700    113380        0
Santa Cruz                               Bolivia                                  -63.233299    -17.750000    441717        0
Sucre                                    Bolivia                                  -65.250000    -19.083300    86609         1
Alagoinhas                               Brazil                                   -38.349998    -12.150000    117298        0
Alvorada                                 Brazil                                   -48.383301    -27.250000    105787        0
Americana                                Brazil                                   -47.316700    -22.733299    156809        0
Anapolis                                 Brazil                                   -48.966702    -16.316700    226890        0
Aracaju                                  Brazil                                   -37.116699    -10.900000    361544        0
Aracatuba                                Brazil                                   -50.400002    -21.200001    142308        0
Arapiraca                                Brazil                                   -36.666698    -9.750000     148416        0
Araraquara                               Brazil                                   -48.133301    -21.750000    145430        0
Ariquemes                                Brazil                                   -63.099998    -9.916700     102117        0
Bage                                     Brazil                                   -54.099998    -31.366699    106294        0
Barra Mansa                              Brazil                                   -44.200001    -22.583300    187891        0
Bauru                                    Brazil                                   -49.116699    -22.316700    220871        0
Belem                                    Brazil                                   -48.483299    -1.450000     1120777       0
Belo Horizonte                           Brazil                                   -67.500000    -2.616700     2122073       0
Blumenou                                 Brazil                                   -49.116699    -26.916700    192871        0
Braganca Paulista                        Brazil                                   -46.566700    -22.916700    105462        0
Brasilia DF                              Brazil                                   -47.666698    -15.916700    1576657       1
Cabo                                     Brazil                                   -35.000000    -8.266700     121864        0
Cacoeiro de Itapemirin                   Brazil                                   -39.000000    -12.500000    138488        0
Camacari                                 Brazil                                   -38.266701    -12.733300    108453        0
Campina Grande                           Brazil                                   -35.833302    -7.250000     280665        0
Campinas                                 Brazil                                   -47.099998    -22.900000    845057        0
Campo Grande                             Brazil                                   -59.233299    -8.733300     386520        0
Campos                                   Brazil                                   -41.349998    -21.766701    367134        0
Carapicuiba                              Brazil                                   -46.833302    -23.516701    267688        0
Caratinga                                Brazil                                   -42.099998    -19.833300    110205        0
Cariacica                                Brazil                                   -40.383301    -20.250000    243913        0
Caruaru                                  Brazil                                   -35.916698    -8.250000     191212        0
Cascavel                                 Brazil                                   -53.483299    -24.983299    201475        0
Caucaia                                  Brazil                                   -38.750000    -3.733300     109254        0
Caxias                                   Brazil                                   -71.283302    -4.500000     148750        0
Caxias do Sul                            Brazil                                   -51.166698    -29.233299    267869        0
Chapeco                                  Brazil                                   -52.683300    -27.233299    101230        0
Codo                                     Brazil                                   -43.849998    -4.466700     118946        0
Colatina                                 Brazil                                   -40.616699    -19.583300    106345        0
Contagem                                 Brazil                                   -44.099998    -19.900000    386272        0
Criciuma                                 Brazil                                   -49.416698    -28.750000    128818        0
Cuiaba                                   Brazil                                   -56.083302    -15.533300    283075        0
Curitiba                                 Brazil                                   -49.416698    -25.416700    1285027       0
Diadema                                  Brazil                                   -46.616699    -23.700001    322283        0
Divinapolis                              Brazil                                   -44.916698    -20.133301    140458        0
Dourados                                 Brazil                                   -54.833302    -22.150000    124241        0
Duque de Caxias                          Brazil                                   -43.316700    -22.750000    666128        0
Embu                                     Brazil                                   -46.849998    -23.650000    120206        0
Feira de Santana                         Brazil                                   -38.883301    -12.283300    356660        0
Florianopolis                            Brazil                                   -48.516701    -27.583300    218853        0
Fortaleza                                Brazil                                   -38.583302    -3.750000     1588709       0
Foz do Iguacu                            Brazil                                   -54.516701    -25.549999    183412        0
Franca                                   Brazil                                   -47.450001    -20.549999    183595        0
Goiania                                  Brazil                                   -49.299999    -16.716700    928046        0
Governador Valedares                     Brazil                                   -41.950001    -18.850000    217434        0
Gravatai                                 Brazil                                   -51.000000    -29.933300    141806        0
Guarapuava                               Brazil                                   -51.466702    -25.366699    149394        0
Guarulhos                                Brazil                                   -46.583302    -23.416700    717723        0
Ilheus                                   Brazil                                   -39.099998    -14.833300    146139        0
Imperatriz                               Brazil                                   -47.333302    -15.500000    236957        0
Ipatinga                                 Brazil                                   -42.500000    -19.533300    214358        0
Irece                                    Brazil                                   -41.849998    -11.366700    106943        0
Itaborai                                 Brazil                                   -42.866699    -22.750000    144945        0
Itabuna                                  Brazil                                   -39.299999    -14.800000    178733        0
Itaguai                                  Brazil                                   -43.766701    -22.866699    106154        0
Itajai                                   Brazil                                   -48.650002    -26.833300    104473        0
Itapetininga                             Brazil                                   -48.116699    -23.600000    105878        0
Itapipoca                                Brazil                                   -39.583302    -3.483300     109423        0
Jaboatao                                 Brazil                                   -35.000000    -8.083300     411341        0
Jacarei                                  Brazil                                   -45.950001    -23.283300    149824        0
Jacobina                                 Brazil                                   -40.500000    -11.216700    121127        0
Jequie                                   Brazil                                   -40.099998    -13.866700    127304        0
Joao Pessoa                              Brazil                                   -34.883301    -7.100000     397715        0
Joinville                                Brazil                                   -48.916698    -26.333300    304414        0
Juazeiro                                 Brazil                                   -40.500000    -9.416700     153515        0
Juazeiro do Norte                        Brazil                                   -39.299999    -7.166700     160361        0
Juiz de Fora                             Brazil                                   -43.383301    -21.783300    350687        0
Jundiai                                  Brazil                                   -46.900002    -23.166700    314909        0
Lages                                    Brazil                                   -50.333302    -27.816700    143558        0
Limeira                                  Brazil                                   -47.416698    -22.566700    187820        0
Linhares                                 Brazil                                   -40.066700    -19.366699    122825        0
Londrina                                 Brazil                                   -51.216702    -23.299999    347707        0
Luzianig                                 Brazil                                   -47.950001    -16.266701    101077        0
Macapa                                   Brazil                                   -51.166698    0.000000      169558        0
Manaus                                   Brazil                                   -60.000000    -3.100000     834541        0
Maraba                                   Brazil                                   -49.166698    -5.383300     133559        0
Marilia                                  Brazil                                   -49.966702    -22.216700    136518        0
Maringa                                  Brazil                                   -52.033298    -23.433300    197527        0
Maua                                     Brazil                                   -46.433300    -23.666700    270777        0
Mogi das Cruzes                          Brazil                                   -46.333302    -23.750000    234937        0
Montes Caros                             Brazil                                   -43.866699    -16.750000    215323        0
Mossoro                                  Brazil                                   -37.250000    -5.166700     159339        0
Natal                                    Brazil                                   -60.266701    -6.983300     512241        0
Nilopolis                                Brazil                                   -43.416698    -22.816700    166324        0
Niteroi                                  Brazil                                   -43.099998    -22.900000    442706        0
Nova Friburgo                            Brazil                                   -42.566700    -22.266701    143991        0
Nova Iguacu                              Brazil                                   -43.466702    -22.750000    1324639       0
Nova Hamburgo                            Brazil                                   -51.116699    -29.616699    168460        0
Olinda                                   Brazil                                   -34.849998    -8.000000     335889        0
Osasco                                   Brazil                                   -46.766701    -23.533300    594249        0
Parnaiba                                 Brazil                                   -41.766701    -2.966700     116527        0
Passo Fundo                              Brazil                                   -52.333302    -28.266701    138226        0
Paulista                                 Brazil                                   -34.833302    -7.933300     161447        0
Pelotas                                  Brazil                                   -52.333302    -31.750000    278427        0
Petrolina                                Brazil                                   -67.099998    -2.600000     131208        0
Petropolis                               Brazil                                   -43.099998    -22.500000    275076        0
Piracicaba                               Brazil                                   -47.666698    -22.750000    252945        0
Pitanga                                  Brazil                                   -51.716702    -24.750000    100306        0
Pocos de Caldas                          Brazil                                   -46.549999    -21.799999    100414        0
Ponta Grossa                             Brazil                                   -50.150002    -25.116699    223989        0
Porto Alegre                             Brazil                                   -51.166698    -30.049999    1275483       0
Porto Velho                              Brazil                                   -63.900002    -8.750000     202011        0
Presidente Prudente                      Brazil                                   -51.400002    -22.150000    156319        0
Ribeirao Preto                           Brazil                                   -47.833302    -21.166700    384604        0
Rio Claro                                Brazil                                   -47.583302    -22.316700    130309        0
Rio de Janeiro                           Brazil                                   -43.283298    -22.883301    5615149       0
Rondonopolis                             Brazil                                   -54.616699    -16.483299    101642        0
Salvador                                 Brazil                                   -38.483299    -12.966700    1811367       0
Santa Cruz do Sul                        Brazil                                   -52.416698    -29.700001    115350        0
Santa Luzia                              Brazil                                   -36.866699    -6.800000     117017        0
Santa Maria                              Brazil                                   -53.666698    -29.666700    197177        0
Santarem                                 Brazil                                   -54.683300    -2.433300     227412        0
Santo Andre                              Brazil                                   -46.483299    -23.650000    637010        0
Santo Angelo                             Brazil                                   -54.250000    -28.283300    107616        0
Sao Bernardo do Campo                    Brazil                                   -46.566700    -23.750000    565620        0
Sao Carlo                                Brazil                                   -47.833302    -22.000000    140860        0
Sao Goncalo                              Brazil                                   -43.083302    -22.799999    731061        0
Sao Joao de Meriti                       Brazil                                   -43.366699    -22.799999    459103        0
Sao Jose do Rio Preto                    Brazil                                   -49.333302    -20.833300    230151        0
Sao Jose dos Campos                      Brazil                                   -45.866699    -23.116699    374526        0
Sao Leopoldo                             Brazil                                   -51.183300    -29.750000    114126        0
Sao Luis                                 Brazil                                   -44.250000    -2.650000     564434        0
Sao Paolo                                Brazil                                   -46.633301    -23.549999    10199186      0
Serra                                    Brazil                                   -40.266701    -20.100000    101837        0
Sete Lagoas                              Brazil                                   -44.250000    -19.483299    121895        0
Sobral                                   Brazil                                   -70.433296    -9.166700     127919        0
Sorocaba                                 Brazil                                   -47.533298    -23.500000    328787        0
Sumare                                   Brazil                                   -47.266701    -22.833300    151100        0
Susano                                   Brazil                                   -46.299999    -23.516701    129562        0
Taboao da Serra                          Brazil                                   -46.783298    -23.616699    122534        0
Taubate                                  Brazil                                   -45.599998    -23.000000    205941        0
Teresina                                 Brazil                                   -42.766701    -5.150000     476102        0
Teresopolis                              Brazil                                   -42.983299    -22.450001    116252        0
Uberaba                                  Brazil                                   -47.950001    -19.783300    245921        0
Uberlandia                               Brazil                                   -48.283298    -18.950001    313651        0
Uruguaiana                               Brazil                                   -57.083302    -29.750000    105919        0
Varzea Grande                            Brazil                                   -42.083302    -6.533300     102524        0
Viamao                                   Brazil                                   -51.000000    -30.083300    149392        0
Vila Velha                               Brazil                                   -51.233299    3.266700      253203        0
Vitoria                                  Brazil                                   -52.000000    -2.866700     254448        0
Vitoria da Conquista                     Brazil                                   -40.866699    -14.883300    198781        0
Volta Redonda                            Brazil                                   -44.083302    -22.516701    220084        0
Antofagasta                              Chile                                    -70.383301    -23.666700    203067        0
Chillan                                  Chile                                    -72.166702    -36.616699    126581        0
Concepcion                               Chile                                    -73.050003    -36.833302    280713        0
Iquique                                  Chile                                    -70.133301    -20.250000    127491        0
Osorno                                   Chile                                    -73.233299    -40.583302    101948        0
Puente Alto                              Chile                                    -70.583298    -33.533298    125297        0
Punta Arenas                             Chile                                    -70.933296    -53.166698    107064        0
Rancagua                                 Chile                                    -70.750000    -34.166698    157209        0
San Bernardo                             Chile                                    -70.750000    -33.616699    136224        0
Santiago                                 Chile                                    -70.666702    -33.500000    4099714       1
Talca                                    Chile                                    -71.666702    -35.466702    137621        0
Temuco                                   Chile                                    -72.666702    -38.750000    168120        0
Valdivia                                 Chile                                    -73.250000    -39.766701    104910        0
Valparaiso                               Chile                                    -71.666702    -33.083302    273213        0
Armenia                                  Colombia                                 -75.666702    4.533300      250000        0
Barrancabermeja                          Colombia                                 -73.900002    7.100000      250000        0
Barranquilla                             Colombia                                 -74.833298    11.000000     250000        0
Bello                                    Colombia                                 -75.683296    6.333300      250000        0
Bogota                                   Colombia                                 -74.083298    4.633300      250000        1
Bucaramanga                              Colombia                                 -73.166702    7.133300      250000        0
Buenaventura                             Colombia                                 -77.033302    3.900000      250000        0
Cali                                     Colombia                                 -76.500000    3.400000      250000        0
Cartago                                  Colombia                                 -75.916702    4.750000      250000        0
Cienago                                  Colombia                                 -74.250000    11.016700     250000        0
Cucuta                                   Colombia                                 -72.516701    7.916700      250000        0
Dos Quebradas                            Colombia                                 -75.650002    4.850000      250000        0
Floridablanca                            Colombia                                 -73.099998    7.066700      250000        0
Ibague                                   Colombia                                 -75.333298    4.416700      250000        0
Itagui                                   Colombia                                 -75.599998    6.166700      250000        0
Manizales                                Colombia                                 -75.533302    5.050000      250000        0
Medellin                                 Colombia                                 -75.599998    6.250000      250000        0
Monteria                                 Colombia                                 -75.083298    8.750000      250000        0
Neiva                                    Colombia                                 -75.250000    2.966700      250000        0
Palmira                                  Colombia                                 -76.283302    3.550000      250000        0
Pasto                                    Colombia                                 -77.283302    1.200000      250000        0
Popayan                                  Colombia                                 -76.533302    2.450000      250000        0
Pereira                                  Colombia                                 -75.766701    4.783300      250000        0
Santa Marta                              Colombia                                 -74.166702    11.300000     250000        0
Soacha                                   Colombia                                 -74.216698    4.583300      250000        0
Soledad                                  Colombia                                 -74.800003    10.900000     250000        0
Valledupar                               Colombia                                 -73.099998    10.516700     250000        0
Villavicencio                            Colombia                                 -73.633301    4.150000      250000        0
Quito                                    Ecuador                                  -78.500000    0.233300      918674        1
Georgetown                               Guyana                                   -58.166698    6.766700      72049         1
Asuncion                                 Paraguay                                 -57.666698    -25.250000    454881        1
Arequipa                                 Peru                                     -71.533302    -16.416700    545165        0
Callao                                   Peru                                     -77.133301    -12.083300    515200        0
Chiclayo                                 Peru                                     -79.783302    -6.783300     349249        0
Chimbote                                 Peru                                     -78.566704    -9.066700     255078        0
Cuzco                                    Peru                                     -71.949997    -13.533300    235857        0
Huancayo                                 Peru                                     -75.199997    -12.083300    190226        0
Ica                                      Peru                                     -75.800003    -14.033300    128392        0
Iquitos                                  Peru                                     -73.216698    -3.850000     229557        0
Juliaca                                  Peru                                     -70.150002    -15.483300    106340        0
Lima                                     Peru                                     -77.050003    -12.100000    5008400       1
Piura                                    Peru                                     -80.633301    -5.250000     265866        0
Pucallpa                                 Peru                                     -74.550003    -8.350000     117755        0
Tacna                                    Peru                                     -70.250000    -18.000000    125345        0
Trujillo                                 Peru                                     -79.000000    -8.100000     421345        0
Paramaribo                               Suriname                                 -55.233299    5.866700      110867        1
Barcelona Pto. La Cruz                   Venezuela                                -64.716698    10.133300     156519        0
Barinas                                  Venezuela                                -70.250000    8.600000      158309        0
Barquisimeto                             Venezuela                                -69.300003    10.050000     661265        0
Cabimas                                  Venezuela                                -71.449997    10.433300     162097        0
Cuidad Bolivar                           Venezuela                                -63.599998    8.100000      240954        0
Cuidad Guayana                           Venezuela                                -62.616699    8.366700      458789        0
Guarenas                                 Venezuela                                -66.616699    10.466700     101464        0
Los Teques                               Venezuela                                -67.016701    10.416700     148602        0
Maracay                                  Venezuela                                -67.466698    10.333300     496662        0
Maturin                                  Venezuela                                -63.166698    9.750000      205076        0
Merida                                   Venezuela                                -71.133301    8.400000      188160        0
San Cristobal                            Venezuela                                -72.250000    7.766700      234905        0
Valencia                                 Venezuela                                -67.983299    10.233300     856455        0
Balkh                                    Afghanistan                              67.099998     36.700001     123900        0
Herat                                    Afghanistan                              62.166698     34.333302     168200        0
Kandahar                                 Afghanistan                              65.783302     31.600000     213900        0
Bavisal                                  Bangladesh                               90.333298     22.500000     250000        0
Chittagong                               Bangladesh                               91.800003     22.333300     250000        0
Comilla                                  Bangladesh                               91.166702     23.466700     250000        0
Dacca                                    Bangladesh                               90.366699     23.700001     250000        1
Jessore                                  Bangladesh                               89.199997     23.166700     250000        0
Khulna                                   Bangladesh                               89.566704     22.816700     250000        0
Mymenshing                               Bangladesh                               90.383301     24.750000     250000        0
Pabna                                    Bangladesh                               89.250000     24.000000     250000        0
Rajshahi                                 Bangladesh                               88.666702     24.400000     250000        0
Rangpur                                  Bangladesh                               89.349998     25.750000     250000        0
Saidpur                                  Bangladesh                               89.000000     25.799999     250000        0
Sylhet                                   Bangladesh                               91.849998     24.883301     250000        0
Thimphu                                  Bhutan                                   89.750000     27.516701     8922          1
Bandar Seribegawan                       Brunei Daruissalam                       114.966698    4.933300      49902         1
Bassein                                  Burma                                    94.750000     16.766701     144092        0
Moulmein                                 Burma                                    97.650002     16.500000     219991        0
Pegu                                     Burma                                    96.516701     17.299999     150447        0
Rangoon                                  Burma                                    96.166702     16.783300     2458712       1
Anqing                                   China                                    119.666702    30.766701     449310        0
Anshan                                   China                                    122.966698    41.049999     1195580       0
Anshun                                   China                                    105.949997    26.033300     200680        0
Baicheng                                 China                                    122.800003    45.616699     276420        0
Baoding                                  China                                    115.433296    38.900002     495140        0
Baoji                                    China                                    107.150002    34.383301     341240        0
Beihai                                   China                                    109.166702    21.483299     173740        0
Beijing                                  China                                    116.433296    39.916698     5531460       1
Bengbu                                   China                                    117.449997    32.933300     550360        0
Benxi                                    China                                    123.750000    41.333302     773730        0
Botou                                    China                                    117.550003    38.049999     1075920       0
Cangzhou                                 China                                    116.900002    38.316700     280250        0
Changchun                                China                                    125.516701    43.833302     1747410       0
